2200,1973-02-17,1972,VfL Bochum,Eintracht Frankfurt,2-1,2,1,1,1,H
2201,1973-02-17,1972,1. FC Koln,Hamburger SV,2-1,2,1,1,1,H
2202,1973-02-17,1972,Bayern Munchen,Wuppertaler SV,4-1,4,1,1,1,H
2203,1973-02-17,1972,Fortuna Dusseldorf,Bor. Monchengladbach,1-3,1,3,1,1,A
2204,1973-02-17,1972,Rot-Weiss Oberhausen,Hertha BSC,2-1,2,1,1,1,H
2205,1973-02-17,1972,Hannover 96,MSV Duisburg,3-3,3,3,1,1,D
2206,1973-02-17,1972,Werder Bremen,Eintracht Braunschweig,4-2,4,2,1,1,H
2207,1973-02-17,1972,Kickers Offenbach,FC Schalke 04,2-0,2,0,1,1,H
2208,1973-02-17,1972,1. FC Kaiserslautern,VfB Stuttgart,2-1,2,1,1,1,H
2209,1973-02-23,1972,MSV Duisburg,1. FC Kaiserslautern,3-4,3,4,1,1,A
2210,1973-02-23,1972,Bor. Monchengladbach,VfL Bochum,6-0,6,0,1,1,H
2211,1973-02-24,1972,Eintracht Braunschweig,1. FC Koln,2-0,2,0,1,1,H
2212,1973-02-24,1972,Hertha BSC,Werder Bremen,2-1,2,1,1,1,H
2213,1973-02-24,1972,Wuppertaler SV,Rot-Weiss Oberhausen,3-1,3,1,1,1,H
2214,1973-02-24,1972,Eintracht Frankfurt,Kickers Offenbach,0-3,0,3,1,1,A
2215,1973-02-24,1972,VfB Stuttgart,Fortuna Dusseldorf,2-2,2,2,1,1,D
2216,1973-02-24,1972,FC Schalke 04,Bayern Munchen,1-1,1,1,1,1,D
2217,1973-02-24,1972,Hamburger SV,Hannover 96,2-0,2,0,1,1,H
2218,1973-03-09,1972,1. FC Kaiserslautern,Hamburger SV,2-2,2,2,1,1,D
2219,1973-03-10,1972,Bayern Munchen,Eintracht Frankfurt,3-1,3,1,1,1,H
2220,1973-03-10,1972,Fortuna Dusseldorf,MSV Duisburg,2-1,2,1,1,1,H
2221,1973-03-10,1972,VfL Bochum,VfB Stuttgart,3-1,3,1,1,1,H
2222,1973-03-10,1972,Kickers Offenbach,Bor. Monchengladbach,2-1,2,1,1,1,H
2223,1973-03-10,1972,Rot-Weiss Oberhausen,FC Schalke 04,2-1,2,1,1,1,H
2224,1973-03-10,1972,Werder Bremen,Wuppertaler SV,0-1,0,1,1,1,A
2225,1973-03-10,1972,Eintracht Braunschweig,Hertha BSC,2-1,2,1,1,1,H
2226,1973-03-10,1972,1. FC Koln,Hannover 96,3-3,3,3,1,1,D
2227,1973-03-17,1972,VfB Stuttgart,Kickers Offenbach,4-2,4,2,1,1,H
2228,1973-03-17,1972,Eintracht Frankfurt,Rot-Weiss Oberhausen,2-1,2,1,1,1,H
2229,1973-03-17,1972,Bor. Monchengladbach,Bayern Munchen,0-3,0,3,1,1,A
2230,1973-03-17,1972,MSV Duisburg,VfL Bochum,0-1,0,1,1,1,A
2231,1973-03-17,1972,FC Schalke 04,Werder Bremen,1-2,1,2,1,1,A
2232,1973-03-17,1972,Hannover 96,1. FC Kaiserslautern,2-3,2,3,1,1,A
2233,1973-03-17,1972,Hertha BSC,1. FC Koln,1-1,1,1,1,1,D
2234,1973-03-17,1972,Hamburger SV,Fortuna Dusseldorf,2-1,2,1,1,1,H
2235,1973-03-17,1972,Wuppertaler SV,Eintracht Braunschweig,2-1,2,1,1,1,H
2199,1973-03-20,1972,Werder Bremen,1. FC Koln,2-1,2,1,1,1,H
2236,1973-03-24,1972,Kickers Offenbach,MSV Duisburg,4-1,4,1,1,1,H
2237,1973-03-24,1972,1. FC Koln,1. FC Kaiserslautern,2-0,2,0,1,1,H
2238,1973-03-24,1972,Rot-Weiss Oberhausen,Bor. Monchengladbach,1-3,1,3,1,1,A
2239,1973-03-24,1972,Fortuna Dusseldorf,Hannover 96,0-1,0,1,1,1,A
2240,1973-03-24,1972,Eintracht Braunschweig,FC Schalke 04,1-1,1,1,1,1,D
2241,1973-03-24,1972,VfL Bochum,Hamburger SV,3-3,3,3,1,1,D
2242,1973-03-24,1972,Werder Bremen,Eintracht Frankfurt,2-0,2,0,1,1,H
2243,1973-03-24,1972,Hertha BSC,Wuppertaler SV,0-1,0,1,1,1,A
2244,1973-03-24,1972,Bayern Munchen,VfB Stuttgart,5-1,5,1,1,1,H
2245,1973-03-31,1972,Wuppertaler SV,1. FC Koln,2-2,2,2,1,1,D
2246,1973-03-31,1972,VfB Stuttgart,Rot-Weiss Oberhausen,3-0,3,0,1,1,H
2247,1973-03-31,1972,Hamburger SV,Kickers Offenbach,1-0,1,0,1,1,H
2248,1973-03-31,1972,1. FC Kaiserslautern,Fortuna Dusseldorf,1-1,1,1,1,1,D
2249,1973-03-31,1972,MSV Duisburg,Bayern Munchen,2-0,2,0,1,1,H
2250,1973-03-31,1972,Hannover 96,VfL Bochum,1-1,1,1,1,1,D
2251,1973-03-31,1972,FC Schalke 04,Hertha BSC,1-1,1,1,1,1,D
2252,1973-03-31,1972,Eintracht Frankfurt,Eintracht Braunschweig,1-0,1,0,1,1,H
2253,1973-03-31,1972,Bor. Monchengladbach,Werder Bremen,3-1,3,1,1,1,H
2254,1973-04-06,1972,Eintracht Braunschweig,Bor. Monchengladbach,0-0,0,0,1,1,D
2255,1973-04-06,1972,VfL Bochum,1. FC Kaiserslautern,3-0,3,0,1,1,H
2256,1973-04-06,1972,Kickers Offenbach,Hannover 96,2-1,2,1,1,1,H
2257,1973-04-07,1972,1. FC Koln,Fortuna Dusseldorf,1-0,1,0,1,1,H
2258,1973-04-07,1972,Wuppertaler SV,FC Schalke 04,4-1,4,1,1,1,H
2259,1973-04-07,1972,Hertha BSC,Eintracht Frankfurt,3-1,3,1,1,1,H
2260,1973-04-07,1972,Werder Bremen,VfB Stuttgart,0-2,0,2,1,1,A
2261,1973-04-07,1972,Bayern Munchen,Hamburger SV,1-0,1,0,1,1,H
2262,1973-04-07,1972,Rot-Weiss Oberhausen,MSV Duisburg,4-0,4,0,1,1,H
2179,1973-04-13,1972,Eintracht Frankfurt,Hannover 96,2-0,2,0,1,1,H
2180,1973-04-14,1972,Wuppertaler SV,Fortuna Dusseldorf,1-1,1,1,1,1,D
2181,1973-04-21,1972,Hertha BSC,VfL Bochum,2-0,2,0,1,1,H
2263,1973-04-27,1972,MSV Duisburg,Werder Bremen,1-2,1,2,1,1,A
2264,1973-04-27,1972,VfB Stuttgart,Eintracht Braunschweig,4-0,4,0,1,1,H
2265,1973-04-27,1972,1. FC Kaiserslautern,Kickers Offenbach,3-1,3,1,1,1,H
2266,1973-04-28,1972,Hannover 96,Bayern Munchen,1-3,1,3,1,1,A
2267,1973-04-28,1972,Eintracht Frankfurt,Wuppertaler SV,2-1,2,1,1,1,H
2268,1973-04-28,1972,Hamburger SV,Rot-Weiss Oberhausen,6-0,6,0,1,1,H
2269,1973-04-28,1972,Bor. Monchengladbach,Hertha BSC,2-2,2,2,1,1,D
2270,1973-04-28,1972,Fortuna Dusseldorf,VfL Bochum,1-1,1,1,1,1,D
2272,1973-05-04,1972,1. FC Koln,VfL Bochum,2-1,2,1,1,1,H
2273,1973-05-04,1972,Eintracht Braunschweig,MSV Duisburg,1-1,1,1,1,1,D
2274,1973-05-05,1972,Kickers Offenbach,Fortuna Dusseldorf,1-1,1,1,1,1,D
2275,1973-05-05,1972,Hertha BSC,VfB Stuttgart,5-1,5,1,1,1,H
2276,1973-05-05,1972,Rot-Weiss Oberhausen,Hannover 96,1-0,1,0,1,1,H
2277,1973-05-05,1972,Wuppertaler SV,Bor. Monchengladbach,0-5,0,5,1,1,A
2278,1973-05-05,1972,Bayern Munchen,1. FC Kaiserslautern,6-0,6,0,1,1,H
2279,1973-05-05,1972,Werder Bremen,Hamburger SV,1-4,1,4,1,1,A
2280,1973-05-05,1972,FC Schalke 04,Eintracht Frankfurt,3-2,3,2,1,1,H
2281,1973-05-19,1972,Fortuna Dusseldorf,Bayern Munchen,0-0,0,0,1,1,D
2282,1973-05-19,1972,Eintracht Frankfurt,1. FC Koln,5-0,5,0,1,1,H
2283,1973-05-19,1972,VfB Stuttgart,Wuppertaler SV,4-2,4,2,1,1,H
2284,1973-05-19,1972,VfL Bochum,Kickers Offenbach,2-3,2,3,1,1,A
2285,1973-05-19,1972,Bor. Monchengladbach,FC Schalke 04,4-1,4,1,1,1,H
2286,1973-05-19,1972,Hamburger SV,Eintracht Braunschweig,1-0,1,0,1,1,H
2287,1973-05-19,1972,MSV Duisburg,Hertha BSC,2-1,2,1,1,1,H
2288,1973-05-19,1972,Hannover 96,Werder Bremen,2-2,2,2,1,1,D
2289,1973-05-19,1972,1. FC Kaiserslautern,Rot-Weiss Oberhausen,6-2,6,2,1,1,H
2290,1973-05-26,1972,Hertha BSC,Hamburger SV,2-1,2,1,1,1,H
2291,1973-05-26,1972,Werder Bremen,1. FC Kaiserslautern,5-1,5,1,1,1,H
2292,1973-05-26,1972,Wuppertaler SV,MSV Duisburg,5-0,5,0,1,1,H
2293,1973-05-26,1972,Eintracht Braunschweig,Hannover 96,3-2,3,2,1,1,H
2294,1973-05-26,1972,Bor. Monchengladbach,Eintracht Frankfurt,0-2,0,2,1,1,A
2295,1973-05-26,1972,Kickers Offenbach,1. FC Koln,2-3,2,3,1,1,A
2296,1973-05-26,1972,FC Schalke 04,VfB Stuttgart,2-0,2,0,1,1,H
2297,1973-05-26,1972,Bayern Munchen,VfL Bochum,5-1,5,1,1,1,H
2298,1973-05-26,1972,Rot-Weiss Oberhausen,Fortuna Dusseldorf,0-3,0,3,1,1,A
2271,1973-05-28,1972,FC Schalke 04,1. FC Koln,2-2,2,2,1,1,D
2299,1973-06-02,1972,VfL Bochum,Rot-Weiss Oberhausen,2-2,2,2,1,1,D
2300,1973-06-02,1972,1. FC Koln,Bor. Monchengladbach,3-1,3,1,1,1,H
2301,1973-06-02,1972,Kickers Offenbach,Bayern Munchen,0-3,0,3,1,1,A
2302,1973-06-02,1972,VfB Stuttgart,Eintracht Frankfurt,2-2,2,2,1,1,D
2303,1973-06-02,1972,Fortuna Dusseldorf,Werder Bremen,2-1,2,1,1,1,H
2304,1973-06-02,1972,Hamburger SV,Wuppertaler SV,2-2,2,2,1,1,D
2305,1973-06-02,1972,1. FC Kaiserslautern,Eintracht Braunschweig,3-0,3,0,1,1,H
2306,1973-06-02,1972,Hannover 96,Hertha BSC,2-0,2,0,1,1,H
2307,1973-06-02,1972,MSV Duisburg,FC Schalke 04,0-1,0,1,1,1,A
2308,1973-06-09,1972,Werder Bremen,VfL Bochum,5-2,5,2,1,1,H
2309,1973-06-09,1972,Bor. Monchengladbach,VfB Stuttgart,3-4,3,4,1,1,A
2310,1973-06-09,1972,Rot-Weiss Oberhausen,Kickers Offenbach,2-1,2,1,1,1,H
2311,1973-06-09,1972,Eintracht Frankfurt,MSV Duisburg,1-3,1,3,1,1,A
2312,1973-06-09,1972,Hertha BSC,1. FC Kaiserslautern,4-1,4,1,1,1,H
2313,1973-06-09,1972,FC Schalke 04,Hamburger SV,2-0,2,0,1,1,H
2314,1973-06-09,1972,Eintracht Braunschweig,Fortuna Dusseldorf,1-2,1,2,1,1,A
2315,1973-06-09,1972,Wuppertaler SV,Hannover 96,0-4,0,4,1,1,A
2316,1973-06-09,1972,Bayern Munchen,1. FC Koln,1-1,1,1,1,1,D
2317,1973-08-11,1973,Bor. Monchengladbach,Fortuna Koln,3-1,3,1,1,1,H
2318,1973-08-11,1973,1. FC Koln,Eintracht Frankfurt,1-1,1,1,1,1,D
2319,1973-08-11,1973,Kickers Offenbach,Rot-Weiss Essen,1-1,1,1,1,1,D
2320,1973-08-11,1973,1. FC Kaiserslautern,Werder Bremen,2-2,2,2,1,1,D
2321,1973-08-11,1973,Hamburger SV,Hertha BSC,0-2,0,2,1,1,A
2322,1973-08-11,1973,VfB Stuttgart,FC Schalke 04,3-0,3,0,1,1,H
2323,1973-08-11,1973,VfL Bochum,Wuppertaler SV,2-1,2,1,1,1,H
2324,1973-08-11,1973,MSV Duisburg,Hannover 96,1-1,1,1,1,1,D
2325,1973-08-11,1973,Bayern Munchen,Fortuna Dusseldorf,3-1,3,1,1,1,H
2326,1973-08-17,1973,Werder Bremen,VfB Stuttgart,1-1,1,1,1,1,D
2327,1973-08-17,1973,FC Schalke 04,VfL Bochum,3-1,3,1,1,1,H
2328,1973-08-18,1973,Fortuna Koln,Bayern Munchen,0-3,0,3,1,1,A
2329,1973-08-18,1973,Rot-Weiss Essen,Bor. Monchengladbach,2-6,2,6,1,1,A
2330,1973-08-18,1973,Hertha BSC,Kickers Offenbach,2-2,2,2,1,1,D
2331,1973-08-18,1973,Wuppertaler SV,Hamburger SV,3-0,3,0,1,1,H
2332,1973-08-18,1973,Fortuna Dusseldorf,1. FC Koln,3-0,3,0,1,1,H
2333,1973-08-18,1973,Hannover 96,1. FC Kaiserslautern,4-2,4,2,1,1,H
2334,1973-08-18,1973,Eintracht Frankfurt,MSV Duisburg,3-0,3,0,1,1,H
2335,1973-08-21,1973,1. FC Kaiserslautern,Eintracht Frankfurt,1-4,1,4,1,1,A
2336,1973-08-21,1973,MSV Duisburg,1. FC Koln,5-1,5,1,1,1,H
2337,1973-08-21,1973,Kickers Offenbach,Wuppertaler SV,0-1,0,1,1,1,A
2338,1973-08-21,1973,VfB Stuttgart,Hannover 96,5-1,5,1,1,1,H
2339,1973-08-21,1973,Fortuna Koln,Fortuna Dusseldorf,1-1,1,1,1,1,D
2340,1973-08-21,1973,Hamburger SV,FC Schalke 04,5-2,5,2,1,1,H
2341,1973-08-21,1973,VfL Bochum,Werder Bremen,0-0,0,0,1,1,D
2342,1973-08-21,1973,Bayern Munchen,Rot-Weiss Essen,2-0,2,0,1,1,H
2344,1973-08-25,1973,Eintracht Frankfurt,VfB Stuttgart,4-3,4,3,1,1,H
2345,1973-08-25,1973,Hannover 96,VfL Bochum,1-2,1,2,1,1,A
2346,1973-08-25,1973,FC Schalke 04,Kickers Offenbach,0-2,0,2,1,1,A
2347,1973-08-25,1973,Hertha BSC,Bayern Munchen,2-2,2,2,1,1,D
2348,1973-08-25,1973,Wuppertaler SV,Bor. Monchengladbach,2-4,2,4,1,1,A
2349,1973-08-25,1973,Rot-Weiss Essen,Fortuna Koln,0-2,0,2,1,1,A
2350,1973-08-25,1973,Werder Bremen,Hamburger SV,1-1,1,1,1,1,D
2351,1973-08-25,1973,Fortuna Dusseldorf,MSV Duisburg,2-1,2,1,1,1,H
2352,1973-08-25,1973,1. FC Koln,1. FC Kaiserslautern,3-1,3,1,1,1,H
2343,1973-08-29,1973,Bor. Monchengladbach,Hertha BSC,1-1,1,1,1,1,D
2353,1973-08-31,1973,VfL Bochum,Eintracht Frankfurt,1-1,1,1,1,1,D
2354,1973-08-31,1973,Kickers Offenbach,Werder Bremen,4-0,4,0,1,1,H
2355,1973-08-31,1973,1. FC Kaiserslautern,MSV Duisburg,2-1,2,1,1,1,H
2356,1973-09-01,1973,Bor. Monchengladbach,FC Schalke 04,6-0,6,0,1,1,H
2357,1973-09-01,1973,VfB Stuttgart,1. FC Koln,2-1,2,1,1,1,H
2358,1973-09-01,1973,Fortuna Koln,Hertha BSC,3-3,3,3,1,1,D
2359,1973-09-01,1973,Rot-Weiss Essen,Fortuna Dusseldorf,1-4,1,4,1,1,A
2360,1973-09-01,1973,Hamburger SV,Hannover 96,1-4,1,4,1,1,A
2361,1973-09-01,1973,Bayern Munchen,Wuppertaler SV,3-0,3,0,1,1,H
2362,1973-09-07,1973,MSV Duisburg,VfB Stuttgart,1-0,1,0,1,1,H
2363,1973-09-07,1973,Hannover 96,Kickers Offenbach,2-3,2,3,1,1,A
2364,1973-09-08,1973,Werder Bremen,Bor. Monchengladbach,2-3,2,3,1,1,A
2365,1973-09-08,1973,Fortuna Dusseldorf,1. FC Kaiserslautern,2-5,2,5,1,1,A
2366,1973-09-08,1973,Eintracht Frankfurt,Hamburger SV,1-0,1,0,1,1,H
2367,1973-09-08,1973,FC Schalke 04,Bayern Munchen,5-5,5,5,1,1,D
2368,1973-09-08,1973,Hertha BSC,Rot-Weiss Essen,1-1,1,1,1,1,D
2369,1973-09-08,1973,1. FC Koln,VfL Bochum,2-2,2,2,1,1,D
2370,1973-09-08,1973,Wuppertaler SV,Fortuna Koln,0-0,0,0,1,1,D
2371,1973-09-14,1973,Fortuna Koln,FC Schalke 04,1-1,1,1,1,1,D
2372,1973-09-14,1973,Bor. Monchengladbach,Hannover 96,4-3,4,3,1,1,H
2373,1973-09-15,1973,VfL Bochum,MSV Duisburg,3-0,3,0,1,1,H
2374,1973-09-15,1973,VfB Stuttgart,1. FC Kaiserslautern,3-4,3,4,1,1,A
2375,1973-09-15,1973,Hertha BSC,Fortuna Dusseldorf,2-0,2,0,1,1,H
2376,1973-09-15,1973,Hamburger SV,1. FC Koln,3-1,3,1,1,1,H
2377,1973-09-15,1973,Bayern Munchen,Werder Bremen,2-2,2,2,1,1,D
2378,1973-09-15,1973,Rot-Weiss Essen,Wuppertaler SV,2-1,2,1,1,1,H
2380,1973-09-21,1973,1. FC Kaiserslautern,VfL Bochum,0-2,0,2,1,1,A
2381,1973-09-21,1973,MSV Duisburg,Hamburger SV,0-0,0,0,1,1,D
2382,1973-09-22,1973,FC Schalke 04,Rot-Weiss Essen,3-1,3,1,1,1,H
2383,1973-09-22,1973,Wuppertaler SV,Hertha BSC,2-1,2,1,1,1,H
2384,1973-09-22,1973,1. FC Koln,Kickers Offenbach,2-0,2,0,1,1,H
2385,1973-09-22,1973,Hannover 96,Bayern Munchen,3-1,3,1,1,1,H
2386,1973-09-22,1973,Eintracht Frankfurt,Bor. Monchengladbach,1-0,1,0,1,1,H
2387,1973-09-22,1973,Werder Bremen,Fortuna Koln,2-0,2,0,1,1,H
2388,1973-09-22,1973,Fortuna Dusseldorf,VfB Stuttgart,2-0,2,0,1,1,H
2389,1973-09-28,1973,Rot-Weiss Essen,Werder Bremen,3-1,3,1,1,1,H
2390,1973-09-28,1973,Wuppertaler SV,Fortuna Dusseldorf,2-2,2,2,1,1,D
2391,1973-09-29,1973,Bor. Monchengladbach,1. FC Koln,1-1,1,1,1,1,D
2392,1973-09-29,1973,VfL Bochum,VfB Stuttgart,0-0,0,0,1,1,D
2393,1973-09-29,1973,Hertha BSC,FC Schalke 04,1-0,1,0,1,1,H
2394,1973-09-29,1973,Kickers Offenbach,MSV Duisburg,2-0,2,0,1,1,H
2395,1973-09-29,1973,Fortuna Koln,Hannover 96,2-2,2,2,1,1,D
2396,1973-09-29,1973,Bayern Munchen,Eintracht Frankfurt,2-2,2,2,1,1,D
2397,1973-09-29,1973,Hamburger SV,1. FC Kaiserslautern,0-2,0,2,1,1,A
2398,1973-10-05,1973,Werder Bremen,Hertha BSC,4-1,4,1,1,1,H
2399,1973-10-06,1973,1. FC Koln,Bayern Munchen,4-3,4,3,1,1,H
2400,1973-10-06,1973,Hannover 96,Rot-Weiss Essen,1-2,1,2,1,1,A
2401,1973-10-06,1973,1. FC Kaiserslautern,Kickers Offenbach,3-0,3,0,1,1,H
2402,1973-10-06,1973,FC Schalke 04,Wuppertaler SV,4-2,4,2,1,1,H
2403,1973-10-06,1973,MSV Duisburg,Bor. Monchengladbach,1-2,1,2,1,1,A
2404,1973-10-06,1973,VfB Stuttgart,Hamburger SV,3-0,3,0,1,1,H
2405,1973-10-06,1973,Eintracht Frankfurt,Fortuna Koln,4-2,4,2,1,1,H
2406,1973-10-12,1973,Fortuna Dusseldorf,VfL Bochum,1-1,1,1,1,1,D
2407,1973-10-16,1973,Rot-Weiss Essen,Eintracht Frankfurt,6-3,6,3,1,1,H
2408,1973-10-17,1973,Wuppertaler SV,Werder Bremen,4-1,4,1,1,1,H
2409,1973-10-17,1973,FC Schalke 04,Fortuna Dusseldorf,4-2,4,2,1,1,H
2410,1973-10-17,1973,Bor. Monchengladbach,1. FC Kaiserslautern,2-2,2,2,1,1,D
2411,1973-10-17,1973,Kickers Offenbach,VfB Stuttgart,2-1,2,1,1,1,H
2412,1973-10-17,1973,Hamburger SV,VfL Bochum,5-0,5,0,1,1,H
2413,1973-10-17,1973,Fortuna Koln,1. FC Koln,0-2,0,2,1,1,A
2414,1973-10-17,1973,Bayern Munchen,MSV Duisburg,4-2,4,2,1,1,H
2415,1973-10-17,1973,Hertha BSC,Hannover 96,4-2,4,2,1,1,H
2416,1973-10-19,1973,MSV Duisburg,Fortuna Koln,1-3,1,3,1,1,A
2417,1973-10-19,1973,Werder Bremen,FC Schalke 04,2-1,2,1,1,1,H
2418,1973-10-20,1973,Hannover 96,Wuppertaler SV,1-1,1,1,1,1,D
2419,1973-10-20,1973,1. FC Koln,Rot-Weiss Essen,3-2,3,2,1,1,H
2420,1973-10-20,1973,VfB Stuttgart,Bor. Monchengladbach,6-1,6,1,1,1,H
2421,1973-10-20,1973,Eintracht Frankfurt,Hertha BSC,2-0,2,0,1,1,H
2422,1973-10-20,1973,1. FC Kaiserslautern,Bayern Munchen,7-4,7,4,1,1,H
2379,1973-10-23,1973,Kickers Offenbach,Eintracht Frankfurt,5-2,5,2,1,1,H
2425,1973-10-27,1973,Wuppertaler SV,Eintracht Frankfurt,1-1,1,1,1,1,D
2426,1973-10-27,1973,Bayern Munchen,VfB Stuttgart,3-0,3,0,1,1,H
2427,1973-10-27,1973,FC Schalke 04,Hannover 96,3-1,3,1,1,1,H
2428,1973-10-27,1973,Kickers Offenbach,Hamburger SV,2-5,2,5,1,1,A
2429,1973-10-27,1973,Werder Bremen,Fortuna Dusseldorf,0-0,0,0,1,1,D
2430,1973-10-27,1973,Bor. Monchengladbach,VfL Bochum,2-0,2,0,1,1,H
2431,1973-10-27,1973,Hertha BSC,1. FC Koln,2-2,2,2,1,1,D
2432,1973-10-27,1973,Fortuna Koln,1. FC Kaiserslautern,3-3,3,3,1,1,D
2433,1973-10-27,1973,Rot-Weiss Essen,MSV Duisburg,4-2,4,2,1,1,H
2434,1973-11-02,1973,1. FC Koln,Wuppertaler SV,0-0,0,0,1,1,D
2435,1973-11-02,1973,MSV Duisburg,Hertha BSC,1-1,1,1,1,1,D
2436,1973-11-03,1973,VfL Bochum,Bayern Munchen,0-1,0,1,1,1,A
2437,1973-11-03,1973,Hannover 96,Werder Bremen,0-1,0,1,1,1,A
2438,1973-11-03,1973,Fortuna Dusseldorf,Kickers Offenbach,3-3,3,3,1,1,D
2439,1973-11-03,1973,Hamburger SV,Bor. Monchengladbach,1-0,1,0,1,1,H
2440,1973-11-03,1973,Eintracht Frankfurt,FC Schalke 04,2-1,2,1,1,1,H
2441,1973-11-03,1973,VfB Stuttgart,Fortuna Koln,2-1,2,1,1,1,H
2442,1973-11-03,1973,1. FC Kaiserslautern,Rot-Weiss Essen,0-0,0,0,1,1,D
2443,1973-11-10,1973,Werder Bremen,Eintracht Frankfurt,1-2,1,2,1,1,A
2444,1973-11-10,1973,Bayern Munchen,Hamburger SV,4-1,4,1,1,1,H
2445,1973-11-10,1973,Fortuna Dusseldorf,Hannover 96,2-0,2,0,1,1,H
2446,1973-11-10,1973,Kickers Offenbach,Bor. Monchengladbach,2-3,2,3,1,1,A
2447,1973-11-10,1973,FC Schalke 04,1. FC Koln,2-2,2,2,1,1,D
2448,1973-11-10,1973,Fortuna Koln,VfL Bochum,2-2,2,2,1,1,D
2449,1973-11-10,1973,Wuppertaler SV,MSV Duisburg,2-0,2,0,1,1,H
2450,1973-11-10,1973,Rot-Weiss Essen,VfB Stuttgart,3-3,3,3,1,1,D
2451,1973-11-10,1973,Hertha BSC,1. FC Kaiserslautern,3-1,3,1,1,1,H
2452,1973-11-16,1973,Eintracht Frankfurt,Hannover 96,1-1,1,1,1,1,D
2453,1973-11-16,1973,MSV Duisburg,FC Schalke 04,2-0,2,0,1,1,H
2454,1973-11-17,1973,Kickers Offenbach,Bayern Munchen,2-2,2,2,1,1,D
2455,1973-11-17,1973,1. FC Koln,Werder Bremen,2-0,2,0,1,1,H
2456,1973-11-17,1973,Hamburger SV,Fortuna Koln,4-0,4,0,1,1,H
2457,1973-11-17,1973,VfL Bochum,Rot-Weiss Essen,1-2,1,2,1,1,A
2458,1973-11-17,1973,1. FC Kaiserslautern,Wuppertaler SV,4-0,4,0,1,1,H
2459,1973-11-17,1973,VfB Stuttgart,Hertha BSC,2-0,2,0,1,1,H
2460,1973-11-17,1973,Bor. Monchengladbach,Fortuna Dusseldorf,1-2,1,2,1,1,A
2423,1973-11-24,1973,Fortuna Dusseldorf,Hamburger SV,2-0,2,0,1,1,H
2424,1973-11-24,1973,VfL Bochum,Kickers Offenbach,4-1,4,1,1,1,H
2461,1973-12-08,1973,Wuppertaler SV,VfB Stuttgart,3-4,3,4,1,1,A
2462,1973-12-08,1973,FC Schalke 04,1. FC Kaiserslautern,3-3,3,3,1,1,D
2463,1973-12-08,1973,Rot-Weiss Essen,Hamburger SV,1-1,1,1,1,1,D
2464,1973-12-08,1973,Hannover 96,1. FC Koln,1-0,1,0,1,1,H
2465,1973-12-08,1973,Fortuna Koln,Kickers Offenbach,2-1,2,1,1,1,H
2466,1973-12-08,1973,Bayern Munchen,Bor. Monchengladbach,4-3,4,3,1,1,H
2467,1973-12-08,1973,Fortuna Dusseldorf,Eintracht Frankfurt,1-0,1,0,1,1,H
2468,1973-12-11,1973,Hertha BSC,VfL Bochum,4-2,4,2,1,1,H
2469,1973-12-29,1973,Werder Bremen,MSV Duisburg,1-2,1,2,1,1,A
2470,1974-01-05,1973,Fortuna Koln,Bor. Monchengladbach,3-5,3,5,1,1,A
2471,1974-01-05,1973,Eintracht Frankfurt,1. FC Koln,2-1,2,1,1,1,H
2472,1974-01-05,1973,Rot-Weiss Essen,Kickers Offenbach,1-2,1,2,1,1,A
2473,1974-01-05,1973,Werder Bremen,1. FC Kaiserslautern,3-1,3,1,1,1,H
2474,1974-01-05,1973,Hertha BSC,Hamburger SV,2-1,2,1,1,1,H
2475,1974-01-05,1973,FC Schalke 04,VfB Stuttgart,2-3,2,3,1,1,A
2476,1974-01-05,1973,Wuppertaler SV,VfL Bochum,2-0,2,0,1,1,H
2477,1974-01-05,1973,Hannover 96,MSV Duisburg,2-2,2,2,1,1,D
2478,1974-01-05,1973,Fortuna Dusseldorf,Bayern Munchen,4-2,4,2,1,1,H
2479,1974-01-12,1973,VfB Stuttgart,Werder Bremen,2-2,2,2,1,1,D
2480,1974-01-12,1973,VfL Bochum,FC Schalke 04,2-5,2,5,1,1,A
2481,1974-01-12,1973,Bayern Munchen,Fortuna Koln,5-1,5,1,1,1,H
2482,1974-01-12,1973,Bor. Monchengladbach,Rot-Weiss Essen,2-2,2,2,1,1,D
2483,1974-01-12,1973,Kickers Offenbach,Hertha BSC,1-1,1,1,1,1,D
2484,1974-01-12,1973,Hamburger SV,Wuppertaler SV,2-1,2,1,1,1,H
2485,1974-01-12,1973,1. FC Koln,Fortuna Dusseldorf,4-2,4,2,1,1,H
2486,1974-01-12,1973,1. FC Kaiserslautern,Hannover 96,2-1,2,1,1,1,H
2487,1974-01-12,1973,MSV Duisburg,Eintracht Frankfurt,1-1,1,1,1,1,D
2488,1974-01-19,1973,Eintracht Frankfurt,1. FC Kaiserslautern,3-1,3,1,1,1,H
2489,1974-01-19,1973,1. FC Koln,MSV Duisburg,5-1,5,1,1,1,H
2490,1974-01-19,1973,Hannover 96,VfB Stuttgart,3-0,3,0,1,1,H
2491,1974-01-19,1973,Fortuna Dusseldorf,Fortuna Koln,5-1,5,1,1,1,H
2492,1974-01-19,1973,Hertha BSC,Bor. Monchengladbach,3-4,3,4,1,1,A
2493,1974-01-19,1973,FC Schalke 04,Hamburger SV,3-1,3,1,1,1,H
2494,1974-01-19,1973,Werder Bremen,VfL Bochum,1-0,1,0,1,1,H
